Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
081-20392,15AUGU,No,ACTIVE,COP TRACT 356 D1023H,11/08/2010,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.337106,-77.318336,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20393,15AUGU,No,ACTIVE,COP TRACT 356 D1019H,12/14/2010,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.336989,-77.318489,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20399,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G B 1H,12/31/2010,25729,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.343894,-77.258733,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20413,15AUGU,No,ACTIVE,COP TRACT 356 D 1024H,12/04/2010,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.337136,-77.318297,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20415,15AUGU,Yes,ACTIVE,COP TRACT 685 C 1013H,05/10/2011,39403,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.282544,-77.394414,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20416,15AUGU,No,RINAC,COP TRACT 685 C 1014H,05/11/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.282581,-77.394389,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
081-20417,15AUGU,Yes,ACTIVE,COP TRACT 685 C 1015H,05/12/2011,32640,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.282619,-77.394367,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20419,15AUGU,Yes,ACTIVE,COP TRACT 685 C 1017H,05/14/2011,40522,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.282694,-77.394319,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20420,15AUGU,Yes,ACTIVE,COP TRACT 685 C 1018H,05/15/2011,80987,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.282731,-77.394297,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20449,15AUGU,Yes,ACTIVE,COP TRACT 356 I 1050H,05/14/2011,72697,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.321978,-77.344611,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20450,15AUGU,Yes,ACTIVE,COP TRACT 356 I 1052H,02/07/2011,93258,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.321972,-77.344556,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20451,15AUGU,No,ACTIVE,COP TRACT 356 I 1054H,02/07/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.321964,-77.344447,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20480,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 18H,04/24/2011,32770,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336822,-77.300578,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20481,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 19H,04/24/2011,15400,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336819,-77.300469,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20482,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 20H,04/24/2011,25927,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336903,-77.300464,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20483,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 21H,04/24/2011,29043,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336906,-77.300572,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20484,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 22H,04/24/2011,24930,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336989,-77.300567,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20485,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 23H,04/25/2011,26712,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.336983,-77.300458,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20486,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 24H,08/16/2011,25715,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309031,-77.287975,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20487,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 25H,08/16/2011,30931,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309044,-77.287867,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20488,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 26H,08/17/2011,45677,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309058,-77.287761,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20489,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 27H,08/18/2011,15162,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309111,-77.287994,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20490,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 28H,08/19/2011,32375,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309125,-77.287886,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20491,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 29H,08/19/2011,9905,29,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.309139,-77.287778,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20506,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 30H,08/22/2011,21925,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315383,-77.275131,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20507,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 31H,08/13/2011,21602,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315369,-77.275022,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20508,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 32H,08/13/2011,10344,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315356,-77.274914,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20509,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 33H,08/13/2011,16197,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315464,-77.275111,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20510,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 34H,08/13/2011,12521,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.31545,-77.275003,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20511,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 35H,08/13/2011,13986,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315436,-77.274897,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20520,15AUGU,Yes,ACTIVE,LARRYS CREEK F & G D 22H,07/28/2011,41963,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.369636,-77.278811,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20572,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD E 2432,12/27/2011,34097,31,,,,,Yes,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.287753,-77.302578,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20573,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD E 2433,01/09/2012,33629,31,,,,,Yes,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.287764,-77.302433,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20574,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD E 2504,11/20/2011,15578,31,,,,,Yes,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.287764,-77.302417,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20575,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD E 2505,11/17/2011,13177,31,,,,,Yes,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.287767,-77.302361,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20581,15AUGU,No,ACTIVE,COP TRACT 728 D 1020H,07/30/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.284597,-77.352172,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20582,15AUGU,No,ACTIVE,COP TRACT 728 D 1022H,08/01/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.284642,-77.352083,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20583,15AUGU,No,ACTIVE,COP TRACT 728 D 1024H,08/03/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.284689,-77.351992,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20611,15AUGU,Yes,ACTIVE,COP TRACT 356 H 1044H,09/11/2011,60357,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.317347,-77.324353,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20612,15AUGU,Yes,ACTIVE,COP TRACT 356 H 1046H,09/13/2011,67292,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.317322,-77.32425,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20613,15AUGU,Yes,ACTIVE,COP TRACT 356 H 1048H,09/15/2011,61805,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.3173,-77.324144,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20628,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G D 21H,11/20/2011,31662,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.369633,-77.278867,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20629,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G D 24H,10/30/2011,42798,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.369636,-77.278703,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20631,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G D 23H,11/06/2011,37122,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.369636,-77.278756,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20637,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G C 13H,08/04/2011,33525,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.355156,-77.287497,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20638,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G C 15 H,08/04/2011,42677,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.35515,-77.287389,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20639,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G C 17H,08/05/2011,66809,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.355144,-77.287278,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20640,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G C 18H,08/06/2011,50621,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.355142,-77.287225,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20642,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2507,07/29/2011,20479,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351931,-77.370367,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20643,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2508,07/28/2011,39594,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351931,-77.370331,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20644,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2509,07/27/2011,27330,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351928,-77.370258,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20645,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2510,07/26/2011,31139,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351928,-77.370294,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20646,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2511,07/25/2011,27068,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351928,-77.37015,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20647,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2543,07/24/2011,34368,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351928,-77.370222,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20648,15AUGU,Yes,ACTIVE,COP TRACT 293 PAD F 2544,07/23/2011,48663,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.351928,-77.370186,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20649,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G H 44H,07/20/2011,66290,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.364075,-77.285853,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20650,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G H 46H,07/21/2011,69278,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.364072,-77.285742,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20651,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G H 48H,07/24/2011,45276,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.364067,-77.285633,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20657,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD D 2477,10/03/2011,43715,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.288106,-77.311706,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20658,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD E 2434,11/23/2011,36284,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.28775,-77.302633,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20673,15AUGU,No,ACTIVE,COP TRACT 356 G 1037H,12/31/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.33445,-77.349558,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
081-20674,15AUGU,No,ACTIVE,COP TRACT 356 G 1038H,01/03/2012,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.334453,-77.349503,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
081-20675,15AUGU,No,ACTIVE,COP TRACT 356 G 1039H,01/04/2012,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.334453,-77.349447,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
081-20676,15AUGU,No,ACTIVE,COP TRACT 356 G 1040H,01/06/2012,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.334456,-77.349394,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
081-20694,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G C 16H,10/03/2011,55841,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.355147,-77.287333,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20695,15AUGU,No,ACTIVE,LARRYS CREEK F&G H 45H,10/28/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.364075,-77.285797,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20696,15AUGU,Yes,ACTIVE,LARRYS CREEK F&G H 47H,10/30/2011,22642,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.364069,-77.285689,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20702,15AUGU,Yes,ACTIVE,COP TRACT 731 C 1013H,10/12/2011,47570,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310156,-77.425367,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20703,15AUGU,No,ACTIVE,COP TRACT 731 C 1014H,10/13/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310136,-77.425319,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20704,15AUGU,Yes,ACTIVE,COP TRACT 731 C 1015H,10/14/2011,46076,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310119,-77.425269,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20705,15AUGU,Yes,ACTIVE,COP TRACT 731 C 1016H,10/15/2011,69351,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310103,-77.425219,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20706,15AUGU,No,ACTIVE,COP TRACT 731 C 1017H,10/16/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310086,-77.425169,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20707,15AUGU,Yes,ACTIVE,COP TRACT 731 C 1018H,10/18/2011,60264,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310067,-77.425119,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20708,15AUGU,Yes,ACTIVE,COP TRACT 731 D 1019H,10/20/2011,56459,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.303972,-77.412508,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20709,15AUGU,Yes,ACTIVE,COP TRACT 731 D 1020H,10/21/2011,33403,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.303958,-77.412561,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20710,15AUGU,Yes,ACTIVE,COP TRACT 731 D 1021H,10/22/2011,47728,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.303947,-77.412614,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20711,15AUGU,Yes,ACTIVE,COP TRACT 731 D 1022H,10/23/2011,20461,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.303933,-77.412664,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20722,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD A 2436,01/10/2012,26889,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.302417,-77.339814,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20724,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD A 2438,01/25/2012,65654,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.302361,-77.339781,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20725,15AUGU,Yes,ACTIVE,COP TRACT 729 PAD A 2439,02/06/2012,57568,31,,,,,No,PA GEN ENERGY CO LLC,OGO-63025,LYCOMING,CUMMINGS,41.302397,-77.339803,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20728,15AUGU,Yes,ACTIVE,COP TRACT 356 A 1002H,11/07/2011,41130,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.348953,-77.327411,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20729,15AUGU,No,ACTIVE,COP TRACT 356 A 1003H,11/06/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.348992,-77.327314,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20730,15AUGU,No,ACTIVE,COP TRACT 356 A 1004H,11/03/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.349011,-77.327267,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20731,15AUGU,No,ACTIVE,COP TRACT 356 A 1006H,11/04/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.349031,-77.327217,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20732,15AUGU,Yes,ACTIVE,OGONTZ FISHING CLUB 39H,11/05/2011,26398,31,,,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,LYCOMING,CUMMINGS,41.315478,-77.275219,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20733,15AUGU,Yes,ACTIVE,COP TRACT 685 B 1009H,11/14/2011,42124,30,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.302628,-77.383697,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20735,15AUGU,Yes,ACTIVE,COP TRACT 685 B 1011H,11/16/2011,38073,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.302558,-77.383756,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20736,15AUGU,Yes,ACTIVE,COP TRACT 685 B 1012H,11/17/2011,53660,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.302525,-77.383786,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20738,15AUGU,Yes,ACTIVE,COP TRACT 728 D 1021H,11/12/2011,21629,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.284619,-77.352128,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20739,15AUGU,No,ACTIVE,COP TRACT 728 D 1023H,11/13/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.284667,-77.352036,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20743,15AUGU,Yes,ACTIVE,COP TRACT 685 B 1007H,12/05/2011,45735,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.302694,-77.383636,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20770,15AUGU,No,ACTIVE,COP TRACT 731 C 2013H,12/17/2011,,,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.310117,-77.425392,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
081-20771,15AUGU,Yes,ACTIVE,COP TRACT 731 C 2014H,12/18/2011,63450,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.3101,-77.425342,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20805,15AUGU,Yes,ACTIVE,COP TRACT 685 B 2011H,02/12/2012,41238,25,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.302581,-77.383803,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
081-20806,15AUGU,Yes,ACTIVE,COP TRACT 356 E 1025H,02/04/2012,31844,31,,,,,No,ANADARKO E&P ONSHORE LLC,OGO-65860,LYCOMING,CUMMINGS,41.337328,-77.330603,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
